id,image_path,label,text,reason
13095,13095.png,1,,mocks the mexicans for being drug dealers and suggesting they would even sell drugs to their friends' children during their birthdays.
13096,13096.png,1,,mocks the muslims by suggesting they are into bestiality with sheep.
13098,13098.png,1,,mocks the people with intellectual disabilities by making a pun on the term down syndrome.
13209,13209.png,1,,mocks the muslims as their women lack rights in certain muslim-based countries.
13249,13249.png,1,,dehumanizes the jews as killers that are planning to kill everyone.
13269,13269.png,1,,disrespects the blacks for their history of being lynched by comparing it to a windchime.
13428,13428.png,1,,ridicules the people with intellectual disabilities by saying they look like pugs.
13450,13450.png,1,,derides the lgbt community for being a mistake and a wrong step forward for humanity.
13470,13470.png,1,,mocks the muslims as terrorists that seek to undermine national security in the us.
13506,13506.png,1,,ridicules the blacks for having dumb names that people cannot pronounce.
13520,13520.png,1,,mocks the blacks for their history as slaves in the us.
13528,13528.png,1,,incites violence against the blacks by wanting jaws the shark to eat them.
13590,13590.png,1,,mocks the jews for being unable to escape their deaths in the gas chambers during wwii.
13620,13620.png,1,,mocks the lgbt community as they will still feel pain when shot in the groin regardless of their gender.
13679,13679.png,1,,dehumanizes the muslims as lesser humans that are into bestiality with goats as well as paedophilia with 6 year olds.
13695,13695.png,1,,dehumanizes the africans as lesser humans that are to be kept as sex slaves.
13764,13764.png,1,,mocks the jews by trivializing hitler's use of chemical agents on the polish jews during the holocaust.
13802,13802.png,1,,incites violence against the christians by threatening to kill them for money.
13806,13806.png,1,,mocks the people with physical disabilities by joking about their shaking.
13849,13849.png,1,,mocks the jews by writing off the gassing of jews by hitler as a mere misunderstanding of words.
13865,13865.png,1,,mocks the muslims for their capital punishment of stoning which is seen as primitive and backward.
13875,13875.png,1,,mocks the asians for being uncivilised as they eat cats.
13902,13902.png,1,,mocks the whites for being crazy gun bearers.
13958,13958.png,1,,disrespects the people with intellectual disabilities by joking about their suicidal thoughts.
13960,13960.png,1,,mocks the muslims for their sharia law and suggesting they are unwelcome and should go home.
13962,13962.png,1,,dehumanizes the females as lesser humans that are used for dishwashing and should be beaten if they do not do so.
13976,13976.png,1,,attacks the blacks by suggesting no one likes them.
13986,13986.png,1,,disrespects the jews by downplaying their suffering at concentration camps during wwii.
14037,14037.png,1,,derides all the muslims as undesirable as even moderate muslims hide radical ones that pose danger to other people.
14059,14059.png,1,,mocks the people with intellectual disabilities by suggesting their heads are so thick it will repel a bullet.
14078,14078.png,1,,derides the whites as nasty people.
14082,14082.png,1,,mocks the muslims by comparing their prayer position to a sexual position.
14083,14083.png,1,,dehumanizes the blacks as property that can be traded for winnings during races.
14087,14087.png,1,,ridicules the catholic christians by suggesting their priests abuse their power for sex with their followers.
14275,14275.png,1,,incites violence against the jews by threatening to nuke their holy land israel.
14276,14276.png,1,,mocks the people with physical disabilities by joking about what would happen if conjoined twins are not accepted to the same college.
14278,14278.png,1,,dehumanizes the blacks as lesser humans useful as slaves for picking cotton.
14329,14329.png,1,,dehumanizes the blacks as lesser humans that will always be enslaved in some way or another.
14386,14386.png,1,,mocks the asians by making fun of their english accent as well as their small eyes.
14507,14507.png,1,,mocks the jews by disrespecting the holocaust where many jews died as boring.
14530,14530.png,1,,incites violence against the muslims by stating the only way to deal with islamic radicals is to shoot them in the head.
14570,14570.png,1,,dehumanizes the blacks as lesser humans comparable to gorillas.
14573,14573.png,1,,disrespects the japanese by likening their fashion trends to the nukes that killed many japanese in wwii.
14580,14580.png,1,,mocks the muslims as illegal immigrants that commit incest.
14603,14603.png,1,,dehumanizes the hispanics and latinos as ratchet straps used to hold items from falling out the back of a pickup truck.
14625,14625.png,1,,incites violence against the japanese by threatening to nuke them a third time.
14632,14632.png,1,,dehumanizes the whites as lesser humans by likening them to hairless gorillas.
14679,14679.png,1,,mocks the whites as school shooters.
14685,14685.png,1,,mocks the whites for irrationally wasting rice at weddings.
14695,14695.png,1,,mocks the blacks by suggesting their fathers abandon their kids when they are born.
14726,14726.png,1,,mocks the blacks by suggesting it is not possible to be racist if you know some blacks.
14782,14782.png,1,,mocks the mexicans by calling them ese's.
14789,14789.png,1,,incites violence against the christians to get sexually aroused from burning churches.
14823,14823.png,1,,disrespects the jews by joking about goebbels killing them.
14829,14829.png,1,,uses derogatory terms against the lgbt community.
14879,14879.png,1,,disrespects the jews by suggesting they were crawling under hitler's skin and that why he killed them.
14892,14892.png,1,,ridicules the people with intellectual disabilities by joking about the term of their condition.
14908,14908.png,1,,mocks the jews for their burning at the hand of germans during the holocaust.
14958,14958.png,1,,mocks the blacks by using a pun on black magic.
14968,14968.png,1,,mocks the italians as retards.
15029,15029.png,1,,ridicules the people with physical disabilities for their short stature and little size.
15037,15037.png,1,,mocks the whites as inferior women to muslim women because they are crazy.
15043,15043.png,1,,dehumanizes the people with intellectual disabilities as not human and catering to some form of fetish.
15049,15049.png,1,,mocks the american indians by suggesting still sending out smoke signals to communicate.
15064,15064.png,1,,dehumanizes the females as lesser humans that are undeserving of choice.
15208,15208.png,1,,mocks the whites as cocaine addicts.
15209,15209.png,1,,incites violence against the blacks.
15267,15267.png,1,,ridicules the muslims for their headwear by suggesting it is used as a substitute for toilet paper.
15270,15270.png,1,,incites hate and violence against the blacks.
15290,15290.png,1,,ridicules the romanians as thieves that will strike at even the smallest of opportunities.
15349,15349.png,1,,mocks the muslims by calling them stupid.
15407,15407.png,1,,incites violence against the hispanics and latinos by threatening to shoot them if they try to chat up with the whites.
15478,15478.png,1,,disrespects the jews by suggesting they got high when they were in fact burned in the concentration camps.
